property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
35-95 8th St,,C,Existing,360000,68347.0,$7.50 - 13.00,Warehouse,Passaic,90.92,1925.0,,120000.0,0.0,"16'0""",,4.0,Heavy,,,2024 Tax @ $0.2335/sf,,68347.0,32684,"3/10'0""w x 13'0""h",,,,40.857174,-74.111285,NY,NY.csv,11,T4-NY-00011,existing,True,False,direct_existing_facility,68347.0,True,True,True,True,"35-95 8th St, Passaic, NY",True,34031,Passaic,NJ,7,18875.030509359214,NJ
3199 Albany Post Rd,,B,Existing,242000,23806.0,$7.56 - 41.88,Warehouse,Buchanan,83.55,1970.0,,60500.0,0.78,"30'0""",,25.0,16000a 3p,,City,,,23806.0,39806,"8/8'0""w x 16'0""h",Dry,City,189.0,41.264928,-73.9353076,NY,NY.csv,12,T4-NY-00012,existing,True,False,direct_existing_facility,39806.0,True,True,True,True,"3199 Albany Post Rd, Buchanan, NY",True,36119,Westchester,NY,7,19881.254758133255,NY
430 Communipaw Ave,Tenmarc,C,Existing,225000,30900.0,$21.95 - 23.76,Warehouse,Jersey City,93.38,1910.0,1996.0,55875.0,0.22,"24'0""",18'w x 18'd,5.0,100-1000a,,City,2024 Tax @ $1.6186/sf,,30900.0,14900,"2/70'0""w x 15'0""h",Wet,City,50.0,40.7143118,-74.0652016,NY,NY.csv,13,T4-NY-00013,existing,True,False,direct_existing_facility,30900.0,True,True,True,True,Tenmarc,True,34017,Hudson,NJ,9,23587.807365827575,NJ
621-625 Corporate Way,Lincoln Logistics @ Rockland,B,Existing,220000,88795.0,$18.47,Distribution,Valley Cottage,0.0,2024.0,,220000.0,0.87,"36'0""",50'w x 54'd,34.0,2000a/480v 3p,,,,,66422.0,197627,2,ESFR,,244.0,41.1275694,-73.9433343,NY,NY.csv,14,T4-NY-00014,existing,True,False,direct_existing_facility,197627.0,True,True,True,True,Lincoln Logistics @ Rockland,True,36087,Rockland,NY,7,10338.086489760388,NY
85 Fifth Ave,,B,Existing,227400,17000.0,$5.00 - 12.00,Warehouse,Paterson,97.8,1903.0,,113700.0,0.22,"18'0""",,12.0,200a,,City,2024 Tax @ $0.5497/sf,,12000.0,5000,"20/10'0""w x 13'0""h",Wet,City,50.0,40.9360075,-74.1585735,NY,NY.csv,15,T4-NY-00015,existing,True,False,direct_existing_facility,17000.0,True,False,True,True,"85 Fifth Ave, Paterson, NY",False,34031,Passaic,NJ,7,18875.030509359214,NJ
10110 Foster Ave,EMS Station 59,C,Existing,346686,79791.0,$27.00,Warehouse,Brooklyn,100.0,1972.0,,173343.0,,"30'0""",,14.0,,,,2024 Tax @ $2.7367/sf,,79791.0,0,1,Yes,,,40.6491711,-73.9022473,NY,NY.csv,16,T4-NY-00016,existing,True,False,direct_existing_facility,79791.0,True,True,True,True,EMS Station 59,True,36047,Kings,NY,24,39652.903765719,NY
55 Haul Rd,PRC Campus,C,Existing,207000,115000.0,$13.95,Warehouse,Wayne,100.0,1967.0,,207000.0,0.48,"18'0""",40'w x 25'd,14.0,4000a,,City,,,115000.0,0,1,Wet,City,120.0,40.9331251,-74.2785686,NY,NY.csv,17,T4-NY-00017,existing,True,False,direct_existing_facility,115000.0,True,True,True,True,PRC Campus,True,34031,Passaic,NJ,7,18875.030509359214,NJ
55 Hook Rd,,B,Existing,271545,60000.0,$14.00,Warehouse,Bayonne,77.9,1960.0,,271545.0,0.28,"36'0""",42'w x 44'd,39.0,1600a,,City,2024 Tax @ $3.2846/sf,,60000.0,60000,,Dry,City,100.0,40.6600622,-74.0990391,NY,NY.csv,18,T4-NY-00018,existing,True,False,direct_existing_facility,60000.0,True,True,True,True,"55 Hook Rd, Bayonne, NY",True,34017,Hudson,NJ,9,23587.807365827575,NJ
450 Murray Hill Pky,,C,Existing,376863,41832.0,$11.98 - 14.75,Warehouse,East Rutherford,96.01,1972.0,,188432.0,0.27,"15'0""",29'w x 40'd,5.0,200a/480v,,City,2024 Tax @ $1.4710/sf,,41832.0,15030,"2/12'0""w x 12'0""h",Wet,City,100.0,40.817588,-74.0917204,NY,NY.csv,19,T4-NY-00019,existing,True,False,direct_existing_facility,41832.0,True,True,True,True,"450 Murray Hill Pky, East Rutherford, NY",True,34003,Bergen,NJ,9,40572.76221834727,NJ
240-260 W Nyack Rd,,A,Existing,246340,40006.0,$7.50 - 22.00,Warehouse,West Nyack,91.5,1972.0,1999.0,120848.0,0.02,"20'0""",,19.0,,,,,,20949.0,20949,5,Wet,,4.0,41.098061,-73.9935238,NY,NY.csv,20,T4-NY-00020,existing,True,False,direct_existing_facility,40006.0,True,True,True,True,"240-260 W Nyack Rd, West Nyack, NY",True,36087,Rockland,NY,7,10338.086489760388,NY
100 Pulaski St,,B,Existing,288012,288012.0,$13.95,Warehouse,Bayonne,0.0,1971.0,,288012.0,0.43,"20'0""",30'w x 40'd,40.0,600a 3p,,,2024 Tax @ $2.4381/sf,,288012.0,288012,4,Wet,,127.0,40.6767529,-74.0906642,NY,NY.csv,21,T4-NY-00021,existing,True,False,direct_existing_facility,288012.0,True,True,True,True,"100 Pulaski St, Bayonne, NY",True,34017,Hudson,NJ,9,23587.807365827575,NJ
63-15 Traffic Ave,,B,Existing,215000,49000.0,$24.00 - 29.00,Warehouse,Ridgewood,77.21,1965.0,,160000.0,,"19'0""",50'w x 50'd,11.0,6000a,,Yes,2024 Tax @ $3.1078/sf,,49000.0,49000,2,Wet,Yes,,40.7113957,-73.8983794,NY,NY.csv,22,T4-NY-00022,existing,True,False,direct_existing_facility,49000.0,True,True,True,True,"63-15 Traffic Ave, Ridgewood, NY",True,36081,Queens,NY,24,38178.148576516265,NY
