property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
60 Maple St,,B,Existing,227166,150773.0,$8.92 - 10.91 (Est.),Distribution,Mansfield,52.06,1968.0,,227166.0,1.06,"21'6""",40'w x 40'd,12.0,1800a/220-480v 3p,CSX,City,2025 Tax @ $0.7640/sf,,150773.0,108893,"2/10'0""w x 12'0""h",Wet,City,233.0,42.0441116,-71.2072797,MA,MA.csv,1,T4-MA-00001,existing,True,False,direct_existing_facility,150773.0,True,True,True,True,"60 Maple St, Mansfield, MA",True,25005,Bristol,MA,33,14111.7303778516,MA
53 Ayer Rd,,B,Existing,374270,92000.0,$6.50 - 7.95 (Est.),Warehouse,Littleton,75.42,1965.0,2022.0,374270.0,0.52,"38'0""",,8.0,,,,,,92000.0,92000,12,,,200.0,42.5466949,-71.5170479,MA,MA.csv,2,T4-MA-00002,existing,True,False,direct_existing_facility,92000.0,True,True,True,True,"53 Ayer Rd, Littleton, MA",True,25017,Middlesex,MA,16,37219.47229475793,MA
1 Ace St,,C,Existing,283000,66750.0,$6.00 - 12.00,Warehouse,Fall River,76.41,1890.0,1990.0,83333.0,0.3,"30'0""",,5.0,3p,,,,,66750.0,66750,"1/10'0""w x 10'0""h",Wet,Yes,75.0,41.725966,-71.1442809,MA,MA.csv,3,T4-MA-00003,existing,True,False,direct_existing_facility,66750.0,True,True,True,True,"1 Ace St, Fall River, MA",True,25005,Bristol,MA,33,14111.7303778516,MA
11 Berkshire St,,C,Existing,350000,54000.0,$6.00,Warehouse,Holyoke,84.57,1934.0,,80000.0,0.34,"11'0""",,11.0,Heavy,,,2025 Tax @ $0.0195/sf,,54000.0,54000,Yes,,,100.0,42.1935451,-72.6153534,MA,MA.csv,4,T4-MA-00004,existing,True,False,direct_existing_facility,54000.0,True,True,True,True,"11 Berkshire St, Holyoke, MA",True,25013,Hampden,MA,39,15018.342585545664,MA
10-14 New Bond St,,B,Existing,319187,54000.0,$6.75,Warehouse,Worcester,100.0,1901.0,2017.0,319187.0,0.94,"30'0""",20'w x 30'd,20.0,4000a/480v 3p,,City,2025 Tax @ $1.2040/sf,,54000.0,0,3,Wet,City,262.0,42.3070435,-71.8025838,MA,MA.csv,5,T4-MA-00005,existing,True,False,direct_existing_facility,54000.0,True,True,True,True,"10-14 New Bond St, Worcester, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
296 Nonotuck St,Nonotuck Mill,C,Existing,205350,17728.0,$14.00 - 17.50,Warehouse,Northampton,91.37,1885.0,2019.0,50000.0,0.53,"28'0""",,6.0,400a,,Yes,2025 Tax @ $0.1456/sf,,17728.0,17728,"7/8'0""w x 8'0""h",Wet,Yes,80.0,42.329784,-72.676114,MA,MA.csv,6,T4-MA-00006,existing,True,False,direct_existing_facility,17728.0,True,False,True,True,Nonotuck Mill,False,25015,Hampshire,MA,39,4829.097795020121,MA
2341 Providence Rd,,C,Existing,396167,396167.0,$2.00 - 5.00,Warehouse,Northbridge,0.0,1888.0,,95000.0,0.05,,,8.0,3p,,,2025 Tax @ $0.0826/sf,,396167.0,396167,"2/10'0""w x 12'0""h",Wet,,20.0,42.1552322,-71.6530117,MA,MA.csv,7,T4-MA-00007,existing,True,False,direct_existing_facility,396167.0,True,True,True,True,"2341 Providence Rd, Northbridge, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
111 Adams Rd,,B,Existing,456393,47000.0,$5.91 - 7.22 (Est.),Distribution,Clinton,89.7,1964.0,2005.0,456393.0,0.44,"28'0""",24'w x 50'd,56.0,3400-6000a/480v 3p,,City,2025 Tax @ $1.3102/sf,,47000.0,47000,"3/14'0""w x 18'0""h",Wet,City,275.0,42.4316708,-71.688632,MA,MA.csv,8,T4-MA-00008,existing,True,False,direct_existing_facility,47000.0,True,True,True,True,"111 Adams Rd, Clinton, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
95 Aubuchon Dr,,B,Existing,412360,100749.0,$6.10 - 7.45 (Est.),Distribution,Westminster,75.57,1988.0,,206180.0,0.58,"26'0""",30'w x 30'd,39.0,1200-3000a,,City,2025 Tax @ $0.2686/sf,,100749.0,100749,4,ESFR,City,180.0,42.5514239,-71.9163392,MA,MA.csv,9,T4-MA-00009,existing,True,False,direct_existing_facility,100749.0,True,True,True,True,"95 Aubuchon Dr, Westminster, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
1 Burlington Ave,,B,Existing,248045,57200.0,$10.76 - 13.15 (Est.),Warehouse,Wilmington,100.0,1969.0,2000.0,248045.0,3.22,"18'0""",30'w x 30'd,22.0,400a/120-480v,Boston & Maine Railroad,City,2025 Tax @ $0.8747/sf,,57200.0,0,2,Wet,City,800.0,42.5474771,-71.1759281,MA,MA.csv,10,T4-MA-00010,existing,True,False,direct_existing_facility,57200.0,True,True,True,True,"1 Burlington Ave, Wilmington, MA",True,25017,Middlesex,MA,16,37219.47229475793,MA
250 Cape Hwy,Industrial,C,Existing,218402,16175.0,$8.78 - 10.74 (Est.),Warehouse,East Taunton,100.0,1971.0,,218402.0,0.62,"30'0""",,17.0,1200a/208v 3p,,Septic Field,2025 Tax @ $0.7812/sf,,16175.0,0,9,Wet,City,135.0,41.9037274,-70.991262,MA,MA.csv,11,T4-MA-00011,existing,True,False,direct_existing_facility,16175.0,True,False,True,True,Industrial,False,25005,Bristol,MA,33,14111.7303778516,MA
157 Columbia St,Columbia Mill,C,Existing,247941,230000.0,$5.59 - 6.83 (Est.),Warehouse,Lee,100.0,1875.0,,230000.0,,"16'0""",,25.0,230-248v 3p,CSX,Yes,2025 Tax @ $0.0831/sf,,230000.0,0,Yes,Dry,Well,,42.3154254,-73.2471775,MA,MA.csv,12,T4-MA-00012,existing,True,False,direct_existing_facility,230000.0,True,True,True,True,Columbia Mill,True,25003,Berkshire,MA,39,5613.684180692198,MA
640 Crawford St,,B,Existing,223184,60000.0,$6.88 - 8.41 (Est.),Warehouse,Fitchburg,100.0,1968.0,,217000.0,1.38,"14'0""",30'w x 40'd,23.0,Heavy,Boston & Maine Railroad,Septic Field,2025 Tax @ $0.0042/sf,,60000.0,0,,Yes,City,300.0,42.554153,-71.751567,MA,MA.csv,13,T4-MA-00013,existing,True,False,direct_existing_facility,60000.0,True,True,True,True,"640 Crawford St, Fitchburg, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
89 Cross St,,C,Existing,376209,90000.0,$10.56 - 12.90 (Est.),Warehouse,Holliston,76.08,1967.0,,351209.0,0.16,"60'0""",,36.0,,,,2025 Tax @ $0.5818/sf,,90000.0,90000,"2/10'0""w x 12'0""h",ESFR,,56.0,42.1833323,-71.4364974,MA,MA.csv,14,T4-MA-00014,existing,True,False,direct_existing_facility,90000.0,True,True,True,True,"89 Cross St, Holliston, MA",True,25017,Middlesex,MA,16,37219.47229475793,MA
90 Huntoon Memorial Hwy,,A,Existing,267600,267600.0,$7.80 - 9.53 (Est.),Warehouse,Leicester,0.0,2023.0,,267600.0,1.12,"36'0""",56'w x 50'd,45.0,4000a/480v 3p 4w,,City,,,267600.0,267600,3,ESFR,City,358.0,42.2053182,-71.905,MA,MA.csv,15,T4-MA-00015,existing,True,False,direct_existing_facility,267600.0,True,True,True,True,"90 Huntoon Memorial Hwy, Leicester, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
5-9 Latti Farm Rd,,C,Existing,200000,320000.0,$8.20 - 10.02 (Est.),Warehouse,Millbury,100.0,1988.0,,100000.0,0.0,"27'0""",25'w x 50'd,16.0,,,City,2025 Tax @ $0.4400/sf,,200000.0,0,,Wet,City,,42.2182121,-71.7706572,MA,MA.csv,16,T4-MA-00016,existing,True,False,direct_existing_facility,320000.0,True,True,True,True,"5-9 Latti Farm Rd, Millbury, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
725 Main St,,B,Existing,318995,62978.0,$8.28 - 10.12 (Est.),Distribution,Millis-Clicquot,80.26,1970.0,,318995.0,0.97,"14'0""",20'w x 62'd,29.0,1500-4000a/277-480v 3p 4w,,City,2025 Tax @ $0.2383/sf,,62978.0,62978,3,Yes,City,310.0,42.17052,-71.3537314,MA,MA.csv,17,T4-MA-00017,existing,True,False,direct_existing_facility,62978.0,True,True,True,True,"725 Main St, Millis-Clicquot, MA",True,25021,Norfolk,MA,26,17207.645056127454,MA
150 Revolutionary Dr,,A,Existing,234000,234000.0,$8.75 - 10.69 (Est.),Warehouse,Taunton,0.0,2024.0,,234000.0,1.3,"36'0""",55'w x 52'd,35.0,4000a,,City,,,234000.0,234000,2,ESFR,City,,41.86738,-71.0423214,MA,MA.csv,18,T4-MA-00018,existing,True,False,direct_existing_facility,234000.0,True,True,True,True,"150 Revolutionary Dr, Taunton, MA",True,25005,Bristol,MA,33,14111.7303778516,MA
200 Shuman Ave,,B,Existing,238872,48000.0,$4.45 - 5.44 (Est.),Warehouse,Stoughton,79.91,1980.0,2022.0,238872.0,0.59,"20'0""",31'w x 31'd,16.0,3000a/240v 3p 4w,,,2025 Tax @ $1.2376/sf,,48000.0,48000,2,Wet,,140.0,42.1168868,-71.0671545,MA,MA.csv,19,T4-MA-00019,existing,True,False,direct_existing_facility,48000.0,True,True,True,True,"200 Shuman Ave, Stoughton, MA",True,25021,Norfolk,MA,26,17207.645056127454,MA
380 S Worcester St,,A,Existing,458248,205783.0,$7.50 - 9.17 (Est.),Warehouse,Norton,68.89,1965.0,1999.0,222750.0,1.0,"22'0""",30'w x 50'd,79.0,800-3000a/120-208v 3p,,City,,,205783.0,142571,2,Wet,City,,41.939223,-71.1809117,MA,MA.csv,20,T4-MA-00020,existing,True,False,direct_existing_facility,205783.0,True,True,True,True,"380 S Worcester St, Norton, MA",True,25005,Bristol,MA,33,14111.7303778516,MA
120 Gilboa St,,C,Existing,372486,48369.0,$2.00 - 8.00,Warehouse,Douglas,100.0,1904.0,,113704.0,0.65,"20'0""",50'w,5.0,2886a/600v,,,2025 Tax @ $0.0042/sf,,48369.0,0,"2/12'0""w x 14'0""h",,,200.0,42.0839984,-71.6996346,MA,MA.csv,21,T4-MA-00021,existing,True,False,direct_existing_facility,48369.0,True,True,True,True,"120 Gilboa St, Douglas, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
109 Howe St,,C,Existing,301036,174000.0,$3.00 - 5.00,Warehouse,Fall River,42.2,1912.0,,100345.0,0.07,"18'0""",11'w x 25'd,2.0,Heavy,,Yes,2025 Tax @ $0.0716/sf,,174000.0,174000,,Wet,Yes,22.0,41.678846,-71.176487,MA,MA.csv,22,T4-MA-00022,existing,True,False,direct_existing_facility,174000.0,True,True,True,True,"109 Howe St, Fall River, MA",True,25005,Bristol,MA,33,14111.7303778516,MA
475 Leominster Shirley Rd,,A,Existing,372000,,$6.90 - 8.43 (Est.),Warehouse,Lunenburg,100.0,2023.0,,372000.0,1.08,"36'0""",56'w x 50'd,71.0,4000a/480v 3p 4w,,,,,,52192,2,ESFR,,402.0,42.5419625,-71.6810145,MA,MA.csv,23,T4-MA-00023,existing,True,False,direct_existing_facility,52192.0,True,True,True,True,"475 Leominster Shirley Rd, Lunenburg, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
100 Adams Rd,,A,Existing,345774,114830.0,$8.10 - 9.90 (Est.),Distribution,Clinton,84.41,1999.0,,345774.0,1.01,"32'0""",40'w x 50'd,57.0,1200-1600a/277-480v 3p 4w,,City,2025 Tax @ $2.0145/sf,,114830.0,53911,"3/12'0""w x 14'0""h",ESFR,City,350.0,42.428452,-71.690255,MA,MA.csv,24,T4-MA-00024,existing,True,False,direct_existing_facility,114830.0,True,True,True,True,"100 Adams Rd, Clinton, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
135 Alden St,,C,Existing,413074,,$6.22 - 7.60 (Est.),Warehouse,Fall River,100.0,1872.0,,80000.0,0.37,"18'0""",,8.0,Heavy,,,2025 Tax @ $0.1174/sf,,,0,,Wet,,75.0,41.6883306,-71.1360186,MA,MA.csv,25,T4-MA-00025,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"135 Alden St, Fall River, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
340 Ballardvale St,,A,Existing,493921,,$12.60 - 15.40 (Est.),Warehouse,Andover,100.0,1969.0,1980.0,469225.0,0.36,"32'0""",40'w x 43'd,87.0,Heavy,,City,2025 Tax @ $1.8422/sf,,,0,,Wet,City,270.0,42.6069496,-71.1623339,MA,MA.csv,26,T4-MA-00026,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"340 Ballardvale St, Andover, MA",False,25009,Essex,MA,17,17316.30068456367,MA
301 Bartlett St,,A,Existing,220106,,$10.89 - 13.31 (Est.),Warehouse,Northborough,100.0,2018.0,,220106.0,1.0,"32'0""",40'w x 45'd,31.0,2000a/277-480v 3p 4w,,,,,,0,Yes,ESFR,,207.0,42.3209031,-71.603274,MA,MA.csv,27,T4-MA-00027,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"301 Bartlett St, Northborough, MA",False,25027,Worcester,MA,16,20016.15286549168,MA
900 Bedford St,,A,Existing,219000,178800.0,$11.16 - 13.64 (Est.),Distribution,Bridgewater,18.36,2023.0,,219000.0,0.84,"32'0""",50'w x 50'd,40.0,3000a/480v 3p,,,,,178800.0,178800,,,,184.0,41.9634274,-70.9705988,MA,MA.csv,28,T4-MA-00028,existing,True,False,direct_existing_facility,178800.0,True,True,True,True,"900 Bedford St, Bridgewater, MA",True,25023,Plymouth,MA,33,10176.999496748813,MA
1 Beeman Rd,,B,Existing,342900,195077.0,$11.12 - 13.60 (Est.),Distribution,Northborough,43.11,1983.0,,300253.0,1.15,"33'7""",29'w x 40'd,104.0,1200a/277v 3p,,Septic Field,2025 Tax @ $1.4881/sf,,195077.0,195077,"1/12'0""w x 14'0""h",Wet,,345.0,42.311862,-71.60682,MA,MA.csv,29,T4-MA-00029,existing,True,False,direct_existing_facility,195077.0,True,True,True,True,"1 Beeman Rd, Northborough, MA",True,25027,Worcester,MA,16,20016.15286549168,MA
1 Better Way,,B,Existing,293274,,$4.69 - 5.74 (Est.),Distribution,Chicopee,100.0,1990.0,,293274.0,1.36,"24'0""",50'w x 50'd,25.0,9600a/480v 3p 4w,,,2025 Tax @ $0.8176/sf,,,0,"1/12'0""w x 14'0""h",Wet,,400.0,42.2069621,-72.5531087,MA,MA.csv,30,T4-MA-00030,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Better Way, Chicopee, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
275 Bodwell St,,A,Existing,210000,210000.0,$8.00 - 9.78 (Est.),Warehouse,Avon,100.0,1984.0,,210000.0,0.71,"25'0""",40'w x 40'd,18.0,2000a/277-480v 3p,,City,2025 Tax @ $0.0240/sf,,210000.0,0,1,Wet,City,150.0,42.1393229,-71.0611322,MA,MA.csv,31,T4-MA-00031,existing,True,False,direct_existing_facility,210000.0,True,True,True,True,"275 Bodwell St, Avon, MA",True,25021,Norfolk,MA,26,17207.645056127454,MA
39 S Broad St,,C,Existing,328528,,$5.36 - 6.55 (Est.),Warehouse,Westfield,100.0,1970.0,1980.0,328528.0,,"25'11""",49'w x 39'd,2.0,125a/480v,,City,2025 Tax @ $0.3487/sf,,,0,,Wet,City,,42.1108268,-72.7484767,MA,MA.csv,32,T4-MA-00032,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"39 S Broad St, Westfield, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
610 Broadway,,A,Existing,290384,,$10.53 - 12.87 (Est.),Distribution,Lawrence,100.0,1997.0,,74045.0,8.51,"31'0""",28'w x 32'd,21.0,Heavy,,City,2025 Tax @ $0.0673/sf,,,0,"2/12'0""w x 12'0""h",Wet,City,376.0,42.7159085,-71.1806926,MA,MA.csv,33,T4-MA-00033,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"610 Broadway, Lawrence, MA",False,25009,Essex,MA,17,17316.30068456367,MA
95 Brook St,,A,Existing,242185,,$4.25 - 5.19 (Est.),Warehouse,New Bedford,100.0,1920.0,,48437.0,0.19,"22'0""",,,,Pennsylvania,,2025 Tax @ $0.3014/sf,,,0,"4/16'0""w x 12'0""h",,,36.0,41.6604722,-70.9323112,MA,MA.csv,34,T4-MA-00034,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"95 Brook St, New Bedford, MA",False,25005,Bristol,MA,33,14111.7303778516,MA
100 Brookdale Dr,,B,Existing,239000,,$6.27 - 7.67 (Est.),Distribution,Springfield,100.0,1971.0,,239000.0,0.42,"20'0""",30'w x 36'd,23.0,1000a/480v 3p 4w,,City,,,,0,"1/12'0""w x 14'0""h",Wet,City,100.0,42.1442795,-72.5287277,MA,MA.csv,35,T4-MA-00035,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 Brookdale Dr, Springfield, MA",False,25013,Hampden,MA,39,15018.342585545664,MA
36 Cabot Rd,,C,Existing,232994,,$12.44 - 15.20 (Est.),Warehouse,Woburn,100.0,1984.0,,232994.0,1.15,"21'6""",40'w x 45'd,24.0,4000a/480v 3p,,City,2025 Tax @ $1.8691/sf,,,0,"1/8'0""w x 8'0""h",Wet,City,336.0,42.5117827,-71.1393198,MA,MA.csv,36,T4-MA-00036,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"36 Cabot Rd, Woburn, MA",False,25017,Middlesex,MA,16,37219.47229475793,MA
